Th-232(n,g) ENDFB-8.0
Energy(eV) XS(b)
821.213 2.73400
821.322 3.55401
821.377 3.95945
821.431 4.34245
821.471 4.60243
821.511 4.83626
821.552 5.03967
821.592 5.20679
821.621 5.30272
821.649 5.37671
821.682 5.43197
821.699 5.44992
821.709 5.45598
821.718 5.45939
821.726 5.46020
821.727 5.46019
821.730 5.46001
821.732 5.45966
821.737 5.45838
821.748 5.45345
821.758 5.44495
821.780 5.41811
821.782 5.41495
821.788 5.40500
821.794 5.39407
821.808 5.36475
821.821 5.33051
821.849 5.24674
821.880 5.12724
821.912 4.98435
821.943 4.82023
821.975 4.63789
822.016 4.37328
822.057 4.08766
822.099 3.78684
822.140 3.47718
822.223 2.85526
822.264 2.55362
822.305 2.26416
822.345 2.00259
822.364 1.87791
822.384 1.75822
822.404 1.64249
822.423 1.53149
822.443 1.42533
822.463 1.32457
822.482 1.22824
822.502 1.13686
822.522 1.05041
822.541 0.969243
822.561 0.892454
822.581 0.820725
822.600 0.753207
822.620 0.690454
822.653 0.592980
822.687 0.507389
822.720 0.432295
822.754 0.367243
822.787 0.310922
822.821 0.262759
822.854 0.221584
822.888 0.186803
822.921 0.157421
822.954 0.132886
822.988 0.112387
823.021 0.0954478
823.055 0.0814342
823.088 0.0699601
823.122 0.0605711
823.155 0.0529141
823.189 0.0466697
823.222 0.0416178
823.255 0.0375104
823.289 0.0341911
823.356 0.0292988
823.423 0.0260402
823.489 0.0238104
823.556 0.0222324
823.690 0.0201638
823.958 0.0178253
824.225 0.0163787
824.760 0.0145813
825.390 0.0133620
826.019 0.0126314
826.649 0.0122131
827.278 0.0121017
827.719 0.0123209
827.939 0.0126915
828.049 0.0130923
828.159 0.0138552
828.269 0.0153849
828.324 0.0166651
828.379 0.0184781
828.435 0.0210373
828.490 0.0246098
828.545 0.0295386
828.600 0.0362348
828.655 0.0452336
828.710 0.0571216
828.765 0.0725709
828.820 0.0922673
828.875 0.117027
828.930 0.147537
828.985 0.184423
829.040 0.228064
829.103 0.286702
829.166 0.354376
829.229 0.430090
829.292 0.512446
829.355 0.598754
829.418 0.685988
829.481 0.770548
829.544 0.848104
829.560 0.866021
829.595 0.903333
829.631 0.936191
829.666 0.963989
829.701 0.986200
829.733 1.00092
829.764 1.01063
829.790 1.01477
829.795 1.01517
829.807 1.01562
829.808 1.01562
829.810 1.01561
829.811 1.01559
829.814 1.01551
829.820 1.01520
829.841 1.01277
829.887 0.999314
829.915 0.986081
829.942 0.969167
829.970 0.948773
829.998 0.925136
830.042 0.881280
830.057 0.865261
830.116 0.794812
830.175 0.717352
830.234 0.636018
830.293 0.554162
830.352 0.474767
830.411 0.399892
830.470 0.331519
830.529 0.270627
830.581 0.223855
830.632 0.183290
830.684 0.148730
830.736 0.119842
830.787 0.0960035
830.839 0.0766888
830.891 0.0612839
830.942 0.0492037
830.994 0.0398320
831.046 0.0326788
831.098 0.0272914
831.149 0.0232909
831.201 0.0203427
831.252 0.0182002
831.304 0.0166506
831.356 0.0155415
831.459 0.0141822
831.562 0.0134891
831.769 0.0129288
832.182 0.0127235
832.862 0.0130960
833.541 0.0140503
834.220 0.0157345
834.559 0.0170145
834.899 0.0187993
835.224 0.0213569
835.386 0.0232753
835.548 0.0262914
835.630 0.0287124
835.711 0.0323524
835.792 0.0381038
835.833 0.0422077
835.873 0.0474646
835.914 0.0542078
835.954 0.0628528
835.995 0.0739113
836.036 0.0880055
836.076 0.105882
836.117 0.128427
836.157 0.156672
836.198 0.191710
836.238 0.235055
836.279 0.288124
836.320 0.352544
836.360 0.430053
836.401 0.522460
836.421 0.574822
836.441 0.631592
836.462 0.692991
836.482 0.759232
836.502 0.830520
836.523 0.907043
836.543 0.988976
836.563 1.07647
836.584 1.16967
836.604 1.26867
836.624 1.37354
836.644 1.48435
836.665 1.60108
836.685 1.72373
836.705 1.85220
836.726 1.98640
836.746 2.12616
836.766 2.27127
836.807 2.57644
836.847 2.89923
836.884 3.20492
836.921 3.51902
836.995 4.15702
837.032 4.47212
837.069 4.77826
837.106 5.07042
837.143 5.34359
837.174 5.55742
837.205 5.75108
837.237 5.92191
837.268 6.06711
837.294 6.16686
837.320 6.24680
837.348 6.31020
837.364 6.33676
837.373 6.34689
837.382 6.35574
837.391 6.36131
837.392 6.36169
837.394 6.36259
837.396 6.36331
837.400 6.36437
837.401 6.36452
837.403 6.36483
837.405 6.36498
837.409 6.36485
837.418 6.36289
837.434 6.35295
837.460 6.31989
837.484 6.26958
837.508 6.20157
837.534 6.11011
837.560 6.00002
837.586 5.87241
837.612 5.72914
837.654 5.46101
837.697 5.16028
837.730 4.90461
837.764 4.63649
837.793 4.39883
837.806 4.28332
837.829 4.09609
837.869 3.75713
837.879 3.67259
837.906 3.44155
837.934 3.21387
837.961 2.99096
837.989 2.77485
838.016 2.56505
838.043 2.36399
838.071 2.17098
838.098 1.98802
838.125 1.82157
838.151 1.66497
838.177 1.51770
838.203 1.37981
838.229 1.25124
838.256 1.13187
838.282 1.02147
838.308 0.919785
838.334 0.826142
838.361 0.740888
838.387 0.663252
838.413 0.592811
838.439 0.529129
838.465 0.471760
838.492 0.420257
838.518 0.374177
838.544 0.332940
838.570 0.296438
838.596 0.264103
838.623 0.235549
838.675 0.188360
838.727 0.152239
838.780 0.124881
838.832 0.104492
838.885 0.0894514
838.937 0.0785034
839.007 0.0685801
839.077 0.0624210
839.147 0.0587894
839.217 0.0568437
839.357 0.0559727
839.496 0.0573342
839.636 0.0599753
839.776 0.0635879
839.916 0.0681324
840.056 0.0736959
840.165 0.0788933
840.275 0.0849382
840.385 0.0920011
840.495 0.100285
840.605 0.110104
840.715 0.121867
840.825 0.136277
840.934 0.154486
840.999 0.167904
841.064 0.184159
841.129 0.204463
841.194 0.230650
841.227 0.246804
841.259 0.265526
841.291 0.287511
841.324 0.313327
841.356 0.343991
841.389 0.380347
841.421 0.423865
841.454 0.475755
841.481 0.527757
841.509 0.588379
841.536 0.659043
841.564 0.741042
841.591 0.836797
841.618 0.947650
841.646 1.07670
841.673 1.22553
841.687 1.30901
841.701 1.39803
841.715 1.49356
841.728 1.59601
841.742 1.70662
841.756 1.82423
841.769 1.95008
841.783 2.08463
841.797 2.22946
841.811 2.38297
841.824 2.54669
841.838 2.72114
841.852 2.90827
841.866 3.10592
841.879 3.31595
841.893 3.53895
841.913 3.88896
841.933 4.26962
841.953 4.68275
841.973 5.12782
841.993 5.61110
842.013 6.13218
842.033 6.69273
842.053 7.29127
842.073 7.93529
842.093 8.62327
842.113 9.35645
842.133 10.1319
842.153 10.9582
842.173 11.8322
842.193 12.7544
842.213 13.7198
842.240 15.1321
842.268 16.6338
842.295 18.2220
842.322 19.8865
842.350 21.6341
842.377 23.4452
842.405 25.3245
842.432 27.2488
842.472 30.1274
842.512 33.0450
842.592 38.8353
842.647 42.6119
842.674 44.3889
842.702 46.0599
842.744 48.4161
842.751 48.7380
842.772 49.7594
842.812 51.4385
842.839 52.3806
842.867 53.1351
842.883 53.4930
842.896 53.7385
842.910 53.9374
842.924 54.0842
842.939 54.1884
842.957 54.2285
842.960 54.2269
842.970 54.2026
842.981 54.1494
842.999 53.9803
843.023 53.6319
843.046 53.1413
843.076 52.3107
843.100 51.5043
843.123 50.5740
843.146 49.5195
843.170 48.3530
843.208 46.2297
843.247 43.8753
843.294 40.7471
843.341 37.4370
843.392 33.7026
843.443 29.9601
843.490 26.5926
843.537 23.3621
843.561 21.8086
843.584 20.3122
843.607 18.8643
843.631 17.4812
843.654 16.1538
843.678 14.8904
843.701 13.6924
843.725 12.5655
843.748 11.5003
843.772 10.5013
843.795 9.56789
843.819 8.70225
843.837 8.07201
843.855 7.48159
843.873 6.92349
843.891 6.40276
843.909 5.91248
843.928 5.45684
843.946 5.03179
843.964 4.63605
843.982 4.26635
844.000 3.92544
844.018 3.60820
844.036 3.31680
844.055 3.04670
844.073 2.79958
844.091 2.57264
844.109 2.36467
844.132 2.12100
844.156 1.90482
844.179 1.71377
844.203 1.54630
844.226 1.39891
844.250 1.27042
844.273 1.15902
844.297 1.06344
844.320 0.981338
844.344 0.911757
844.367 0.853426
844.391 0.805372
844.414 0.766138
844.438 0.735001
844.461 0.711100
844.484 0.693722
844.506 0.682846
844.527 0.676284
844.570 0.674224
844.613 0.684431
844.655 0.704180
844.698 0.731233
844.741 0.763461
844.826 0.835862
844.886 0.887065
844.945 0.933754
845.005 0.972415
845.035 0.987716
845.065 0.999857
845.101 1.01007
845.137 1.01491
845.163 1.01497
845.178 1.01369
845.179 1.01351
845.184 1.01287
845.192 1.01164
845.211 1.00752
845.256 0.991247
845.288 0.974560
845.320 0.953771
845.355 0.926810
845.389 0.895808
845.424 0.861168
845.459 0.823419
845.528 0.740869
845.598 0.652833
845.667 0.563850
845.736 0.477922
845.806 0.398222
845.875 0.326952
845.934 0.274093
845.993 0.228482
846.052 0.189818
846.110 0.157795
846.169 0.131669
846.228 0.110780
846.286 0.0942930
846.345 0.0814429
846.404 0.0715076
846.463 0.0638965
846.521 0.0580618
846.580 0.0535703
846.698 0.0473128
846.815 0.0432402
846.975 0.0394084
847.135 0.0365348
847.456 0.0321495
847.776 0.0288801
848.096 0.0264428
848.523 0.0243400
848.737 0.0238967
848.951 0.0244358
849.089 0.0262860
849.159 0.0282126
849.228 0.0312906
849.298 0.0360868
849.367 0.0433874
849.402 0.0482935
849.436 0.0542419
849.471 0.0614101
849.506 0.0699946
849.541 0.0802422
849.575 0.0923265
849.610 0.106521
849.645 0.123082
849.679 0.142274
849.714 0.164361
849.749 0.189604
849.784 0.218248
849.818 0.250517
849.853 0.286604
849.888 0.326662
849.922 0.370793
849.957 0.419040
849.992 0.471379
850.026 0.527710
850.061 0.587854
850.112 0.682215
850.163 0.782834
850.213 0.888419
850.264 0.997223
850.366 1.21694
850.416 1.32378
850.467 1.42645
850.528 1.54352
850.590 1.65177
850.635 1.72635
850.654 1.75572
850.668 1.77835
850.671 1.78296
850.676 1.79001
850.684 1.80173
850.698 1.82375
850.727 1.86715
850.815 1.99635
850.877 2.09225
850.939 2.19713
851.001 2.31471
851.064 2.44703
851.093 2.51434
851.173 2.71391
851.254 2.92511
851.334 3.13037
851.374 3.22383
851.414 3.30698
851.443 3.35949
851.473 3.40399
851.502 3.43949
851.531 3.46505
851.555 3.47799
851.579 3.48345
851.600 3.48166
851.614 3.47712
851.625 3.47166
851.631 3.46770
851.632 3.46716
851.635 3.46533
851.637 3.46341
851.642 3.45935
851.652 3.45030
851.668 3.43294
851.696 3.39371
851.726 3.33960
851.756 3.27328
851.795 3.16837
851.834 3.04534
851.873 2.90608
851.912 2.75307
851.968 2.51590
852.024 2.26466
852.136 1.75332
852.192 1.50814
852.220 1.39066
852.248 1.27795
852.276 1.16968
852.304 1.06702
852.331 0.969851
852.359 0.878398
852.404 0.743779
852.449 0.624540
852.494 0.520038
852.538 0.429600
852.583 0.352288
852.628 0.286981
852.672 0.232452
852.717 0.187433
852.762 0.150595
852.807 0.120903
852.851 0.0971519
852.896 0.0783349
852.941 0.0635603
852.985 0.0520548
853.030 0.0431607
853.075 0.0363276
853.108 0.0322717
853.142 0.0289720
853.209 0.0240815
853.276 0.0208231
853.343 0.0186285
853.410 0.0171109
853.477 0.0160270
853.611 0.0145913
853.880 0.0129471
854.148 0.0119164
854.684 0.0106146
855.221 0.00983033
855.758 0.00933403
856.294 0.00902501
857.367 0.00879762
858.202 0.00891906
859.036 0.00930677
859.871 0.0100315
860.706 0.0112345
861.242 0.0123811
861.779 0.0139636
862.315 0.0161937
862.584 0.0176588
862.852 0.0194464
863.180 0.0222198
863.508 0.0259022
863.836 0.0309408
864.000 0.0341924
864.163 0.0381140
864.387 0.0449408
864.499 0.0492291
864.611 0.0543100
864.722 0.0604714
864.834 0.0681981
864.946 0.0784532
865.058 0.0932561
865.140 0.109413
865.181 0.120197
865.222 0.133526
865.263 0.150166
865.304 0.171101
865.345 0.197589
865.386 0.231124
865.427 0.273851
865.468 0.328150
865.509 0.397021
865.529 0.438028
865.550 0.484090
865.570 0.535770
865.591 0.593680
865.611 0.658480
865.632 0.730883
865.652 0.811652
865.673 0.901606
865.693 1.00162
865.713 1.11203
865.736 1.24694
865.758 1.39747
865.781 1.56500
865.803 1.75015
865.825 1.95609
865.848 2.18255
865.870 2.43314
865.892 2.70724
865.915 3.00895
865.937 3.33718
865.959 3.69648
865.971 3.88773
865.982 4.08517
866.004 4.50822
866.026 4.96325
866.049 5.45560
866.071 5.98200
866.092 6.49864
866.112 7.04725
866.133 7.62828
866.153 8.24198
866.174 8.88843
866.194 9.56750
866.215 10.2788
866.235 11.0181
866.256 11.7917
866.276 12.5950
866.317 14.2848
866.358 16.0730
866.399 17.9358
866.440 19.8588
866.481 21.8098
866.563 25.6673
866.623 28.3019
866.652 29.5251
866.682 30.6668
866.721 32.0220
866.760 33.1821
866.801 34.1641
866.813 34.3885
866.833 34.7475
866.854 35.0377
866.871 35.2316
866.882 35.3199
866.892 35.3894
866.902 35.4409
866.912 35.4748
866.923 35.4903
866.927 35.4908
866.934 35.4852
866.941 35.4705
866.953 35.4295
866.964 35.3657
866.978 35.2534
867.001 35.0053
867.024 34.6736
867.065 33.8590
867.088 33.3029
867.110 32.6753
867.150 31.4376
867.189 30.0329
867.234 28.2286
867.279 26.2899
867.323 24.3538
867.366 22.3799
867.453 18.4745
867.498 16.5219
867.543 14.6788
867.566 13.8019
867.589 12.9592
867.611 12.1523
867.634 11.3859
867.659 10.5881
867.683 9.83905
867.708 9.13562
867.733 8.47739
867.755 7.93579
867.776 7.42772
867.798 6.95221
867.820 6.51014
867.841 6.09617
867.863 5.71278
867.885 5.35497
867.906 5.02457
867.931 4.67626
867.951 4.41958
867.970 4.18154
867.991 3.94983
868.005 3.80212
868.009 3.75483
868.011 3.73857
868.017 3.67441
868.024 3.61170
868.041 3.44729
868.043 3.42914
868.049 3.37721
868.064 3.24344
868.084 3.08653
868.099 2.96696
868.115 2.85410
868.146 2.64455
868.177 2.45347
868.208 2.27941
868.239 2.11889
868.270 1.97099
868.301 1.83307
868.332 1.70467
868.363 1.58389
868.394 1.47066
868.425 1.36396
868.456 1.26335
868.487 1.16823
868.518 1.07904
868.549 0.995134
868.580 0.917034
868.611 0.844290
868.642 0.777454
868.673 0.716398
868.704 0.661248
868.736 0.611996
868.767 0.569102
868.798 0.532438
868.829 0.502389
868.860 0.478913
868.891 0.462314
868.922 0.452661
868.953 0.450112
868.984 0.454854
869.015 0.467016
869.046 0.486832
869.077 0.514324
869.108 0.549801
869.139 0.593145
869.170 0.644537
869.201 0.704012
869.226 0.758532
869.252 0.818139
869.277 0.882965
869.302 0.952900
869.327 1.02810
869.352 1.10778
869.378 1.19198
869.403 1.28040
869.428 1.37309
869.453 1.46889
869.504 1.66909
869.605 2.08787
869.667 2.34295
869.698 2.46546
869.729 2.58215
869.760 2.69230
869.791 2.79379
869.822 2.88562
869.853 2.96656
869.875 3.01761
869.898 3.06183
869.920 3.09911
869.942 3.12918
869.977 3.16119
869.996 3.17094
870.007 3.17380
870.017 3.17487
870.020 3.17487
870.021 3.17484
870.024 3.17470
870.026 3.17446
870.031 3.17369
870.043 3.17031
870.060 3.16175
870.062 3.16024
870.071 3.15394
870.079 3.14662
870.096 3.12864
870.136 3.06809
870.177 2.98454
870.209 2.90454
870.240 2.81309
870.272 2.71090
870.303 2.59998
870.335 2.48109
870.366 2.35648
870.429 2.09466
870.537 1.63702
870.576 1.47975
870.614 1.32873
870.652 1.18503
870.691 1.04980
870.729 0.923892
870.767 0.807874
870.806 0.702025
870.844 0.606382
870.882 0.520767
870.921 0.444826
870.959 0.378063
870.997 0.319875
871.035 0.269589
871.074 0.226488
871.112 0.189841
871.150 0.158922
871.189 0.132970
871.227 0.111456
871.265 0.0936934
871.304 0.0791224
871.342 0.0672411
871.380 0.0576057
871.419 0.0498289
871.457 0.0435770
871.495 0.0385659
871.533 0.0345568
871.572 0.0313507
871.610 0.0287838
871.687 0.0250589
871.763 0.0225972
871.835 0.0209854
871.908 0.0197982
872.052 0.0181233
872.340 0.0159670
872.629 0.0144712
872.917 0.0133325
873.494 0.0117061
874.071 0.0106227
874.647 0.00988541
875.224 0.00939360
875.801 0.00909667
876.378 0.00897328
876.919 0.00903472
877.189 0.00916684
877.459 0.00950938
877.595 0.00995597
877.730 0.0109526
877.797 0.0118576
877.865 0.0132150
877.933 0.0152265
878.000 0.0181600
878.068 0.0223580
878.135 0.0282404
878.203 0.0362977
878.271 0.0470718
878.338 0.0611196
878.406 0.0789603
878.473 0.101005
878.541 0.127435
878.604 0.156094
878.667 0.188255
878.730 0.223303
878.793 0.260303
878.919 0.334983
878.983 0.369542
879.046 0.399971
879.113 0.426289
879.181 0.444431
879.239 0.452606
879.263 0.453814
879.274 0.453942
879.292 0.453592
879.326 0.450972
879.369 0.444176
879.412 0.433671
879.471 0.413236
879.531 0.387134
879.591 0.356542
879.650 0.322954
879.832 0.215933
879.923 0.167356
880.014 0.125627
880.059 0.107688
880.105 0.0917638
880.150 0.0778161
880.196 0.0657806
880.241 0.0554796
880.287 0.0468091
880.332 0.0395666
880.378 0.0336140
880.423 0.0287566
880.469 0.0248475
880.514 0.0217368
880.559 0.0192935
880.605 0.0173871
880.650 0.0159224
880.741 0.0139649
880.815 0.0130357
880.889 0.0124822
881.037 0.0120069
881.332 0.0120105
881.923 0.0128740
882.515 0.0143179
882.810 0.0153240
883.106 0.0166978
883.287 0.0180443
883.378 0.0191113
883.469 0.0207344
883.560 0.0233564
883.606 0.0252583
883.651 0.0277137
883.697 0.0308974
883.742 0.0349969
883.788 0.0402758
883.833 0.0470029
883.878 0.0555516
883.924 0.0663052
883.969 0.0797107
884.015 0.0962203
884.060 0.116435
884.106 0.140816
884.151 0.170023
884.197 0.204462
884.242 0.244767
884.288 0.291267
884.333 0.344240
884.379 0.403668
884.424 0.469732
884.469 0.541834
884.515 0.619727
884.560 0.702231
884.606 0.788590
884.651 0.877237
884.742 1.05446
884.788 1.13941
884.833 1.21898
884.879 1.29145
884.924 1.35457
884.953 1.38870
884.981 1.41803
885.009 1.44234
885.038 1.46137
885.083 1.48027
885.102 1.48379
885.116 1.48483
885.118 1.48486
885.123 1.48481
885.136 1.48384
885.155 1.48020
885.202 1.46061
885.233 1.43893
885.264 1.41092
885.296 1.37692
885.327 1.33742
885.355 1.29887
885.382 1.25709
885.437 1.16497
885.483 1.07999
885.530 0.991235
885.623 0.810773
885.669 0.722848
885.716 0.638581
885.762 0.559203
885.809 0.485795
885.855 0.418668
885.902 0.358334
885.948 0.304885
885.994 0.258296
886.041 0.218069
886.087 0.183885
886.134 0.155227
886.180 0.131570
886.241 0.107270
886.301 0.0890282
886.361 0.0756739
886.421 0.0661808
886.481 0.0596329
886.541 0.0553266
886.602 0.0526688
886.662 0.0512221
886.782 0.0506974
886.902 0.0520360
887.143 0.0574378
887.384 0.0651379
887.624 0.0751854
887.744 0.0813037
887.865 0.0883281
887.985 0.0964402
888.105 0.105877
888.193 0.113750
888.280 0.122652
888.368 0.132785
888.455 0.144429
888.543 0.157979
888.630 0.174026
888.718 0.193507
888.805 0.217980
888.866 0.239036
888.926 0.265029
888.986 0.297925
889.046 0.340486
889.076 0.366662
889.106 0.396915
889.136 0.432018
889.166 0.472734
889.196 0.520399
889.227 0.576132
889.257 0.641378
889.287 0.717531
889.317 0.807008
889.347 0.911759
889.377 1.03426
889.407 1.17679
889.422 1.25721
889.437 1.34341
889.452 1.43697
889.467 1.53713
889.482 1.64571
889.497 1.76178
889.512 1.88657
889.527 2.02061
889.542 2.16547
889.557 2.31982
889.572 2.48636
889.587 2.66349
889.603 2.85424
889.618 3.05675
889.633 3.27292
889.648 3.50344
889.663 3.75071
889.678 4.01217
889.693 4.29202
889.708 4.58730
889.723 4.90267
889.738 5.23468
889.753 5.58607
889.768 5.95756
889.783 6.35252
889.798 6.76640
889.813 7.20539
889.828 7.66429
889.843 8.14984
889.858 8.65617
889.873 9.19055
889.888 9.74639
889.903 10.3315
889.918 10.9386
889.933 11.5759
889.948 12.2354
889.964 12.9259
889.979 13.6384
890.009 15.1429
890.039 16.7576
890.069 18.4751
890.099 20.2911
890.129 22.1928
890.159 24.1848
890.189 26.2509
890.219 28.3792
890.249 30.5485
890.315 35.3815
890.380 40.1797
890.417 42.7907
890.454 45.2757
890.465 45.9811
890.484 47.1868
890.534 50.0266
890.562 51.4953
890.591 52.7965
890.621 53.9673
890.651 54.9332
890.679 55.6202
890.694 55.9159
890.709 56.1533
890.724 56.3328
890.742 56.4695
890.761 56.5169
890.765 56.5146
890.777 56.4798
890.790 56.4041
890.813 56.1503
890.837 55.7471
890.860 55.2053
890.899 54.0203
890.923 53.1241
890.946 52.1058
890.972 50.8622
890.998 49.4987
891.045 46.7109
891.092 43.6236
891.139 40.3205
891.187 36.8857
891.264 31.1934
891.302 28.3969
891.341 25.6863
891.388 22.5054
891.412 20.9922
891.435 19.5340
891.459 18.1343
891.483 16.7956
891.506 15.5201
891.530 14.3091
891.558 12.9618
891.586 11.7059
891.600 11.1101
891.613 10.5409
891.627 9.99389
891.641 9.46877
891.655 8.96168
891.669 8.47950
891.683 8.01490
891.697 7.57409
891.711 7.15027
891.725 6.74901
891.739 6.36672
891.753 6.00288
891.765 5.70810
891.776 5.42589
891.788 5.15591
891.800 4.89783
891.812 4.65130
891.824 4.41597
891.835 4.19149
891.847 3.97750
891.859 3.77367
891.871 3.57963
891.883 3.39506
891.894 3.21960
891.906 3.05292
